gene_1	gene_2	OG	species	dist_kaks	dist_tree	HGT_kaks	HGT_tree	HGT_topology	HGT
FORC_genomic_gene-AU210_001043	VDAG_Jr2_v4.0.NCBIorder_gene4533	OG0002342	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.93806	0.033709	False	True	1	2
FORC_genomic_gene-AU210_000372	Fv10027v4.0_0c66f8a8-8e76-46b6-b474-ecff61302769	OG0001973	Fv10027v4.0_vs_FORC_genomic	0.126499	0.044832	True	False	1	2
FORC_genomic_gene-AU210_002410	VDAG_CQ2_11_01_2016_947abfdc-bde4-45a4-b883-2cc4ae3ee953	OG0002839	VDAG_CQ2_11_01_2016_vs_FORC_genomic	0.663803	0.142724	True	True	0	2
FORC_genomic_gene-AU210_003011	Fv10027v4.0_44b7aac4-0da1-4806-aa71-c6a2e0a7f632	OG0003147	Fv10027v4.0_vs_FORC_genomic	0.0571043	0.0	True	True	0	2
FORC_genomic_gene-AU210_000695	VDAG_Jr2_v4.0.NCBIorder_gene4528	OG0000208	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.747987	0.473018	True	False	1	2
FORC_genomic_gene-AU210_003336	VDAG_Jr2_v4.0.NCBIorder_gene2082	OG0001220	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.17877	0.18108924	False	True	1	2
FORC_genomic_gene-AU210_011526	Fv10027v4.0_874000d4-156d-429b-8d4b-b5ad59e8d817	OG0000183	Fv10027v4.0_vs_FORC_genomic	0.111491	0.110077	True	False	1	2
FORC_genomic_gene-AU210_005341	Fv10027v4.0_25a95b5f-3780-412a-8e57-7bdc0e1c89b7	OG0001340	Fv10027v4.0_vs_FORC_genomic	0.143306	0.001194	False	True	1	2
FORC_genomic_gene-AU210_007699	Fv10027v4.0_55c93edd-2b98-4077-a6a7-6f5f5baeedfb	OG0004933	Fv10027v4.0_vs_FORC_genomic	0.0907066	2e-06	True	True	0	2
FORC_genomic_gene-AU210_003044	VDAG_Jr2_v4.0.NCBIorder_gene10682	OG0001190	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.43184	0.167019	False	True	1	2
VDAG_CQ2_11_01_2016_85226f85-0498-41c8-ab37-28e4a1adb43f	VDAG_Jr2_v4.0.NCBIorder_gene7534	OG0001676	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00166711	0.028888034	True	False	1	2
FORC_genomic_gene-AU210_009128	VDAG_CQ2_11_01_2016_6dcf29d2-b69f-4e6f-92c5-ac9d429c2ba1	OG0005478	VDAG_CQ2_11_01_2016_vs_FORC_genomic	0.418243	0.144691	True	True	0	2
FORC_genomic_gene-AU210_007555	Fv10027v4.0_4d21f068-f2f3-4dce-9468-469af33b89ba	OG0000274	Fv10027v4.0_vs_FORC_genomic	0.205322	0.003918	False	True	1	2
FORC_genomic_gene-AU210_009110	VDAG_Jr2_v4.0.NCBIorder_gene2619	OG0000114	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.14677	0.08814	False	True	1	2
FORC_genomic_gene-AU210_000756	Fv10027v4.0_5696b796-d49c-4751-bcd9-247555b3fd2e	OG0001013	Fv10027v4.0_vs_FORC_genomic	0.177704	0.005036563	False	True	1	2
FORC_genomic_gene-AU210_016683	VDAG_CQ2_11_01_2016_aa723e04-eca3-4101-9a83-29cc897422d2	OG0000513	VDAG_CQ2_11_01_2016_vs_FORC_genomic	0.36481	0.264492	True	False	1	2
FORC_genomic_gene-AU210_001388	Fv10027v4.0_c601b00e-fdaa-451e-931c-5a97d6edd3ad	OG0002525	Fv10027v4.0_vs_FORC_genomic	0.0462698	0.0	True	True	0	2
FORC_genomic_gene-AU210_006576	VDAG_Jr2_v4.0.NCBIorder_gene10278	OG0004589	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.413276	0.119927	True	True	0	2
FORC_genomic_gene-AU210_009650	VDAG_Jr2_v4.0.NCBIorder_gene11163	OG0000825	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.19183	0.20466332	False	True	1	2
FORC_genomic_gene-AU210_001334	VDAG_CQ2_11_01_2016_f473384a-3d5e-4c35-b6e6-b07005bb6e89	OG0000044	VDAG_CQ2_11_01_2016_vs_FORC_genomic	0.667157	0.61238	True	False	1	2
Fv10027v4.0_309f8508-13e1-4f30-a7e5-bc85a2912459	VDAG_CQ2_11_01_2016_e39c8722-46c7-4fdf-8096-3506b3aac01d	OG0003548	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	0.413897	0.090883	True	True	0	2
FORC_genomic_gene-AU210_009521	Fv10027v4.0_91f28f36-4156-4197-848b-ad8e594bf758	OG0000135	Fv10027v4.0_vs_FORC_genomic	0.13488	0.00498	False	True	1	2
FORC_genomic_gene-AU210_010341	Fv10027v4.0_d6ce0419-046a-491b-874c-687118fd1cac	OG0000432	Fv10027v4.0_vs_FORC_genomic	0.128711	0.005302	False	True	1	2
FORC_genomic_gene-AU210_007819	Fv10027v4.0_2aaa6311-9f16-4ce6-a7fc-d2e5072fcdc2	OG0000763	Fv10027v4.0_vs_FORC_genomic	0.0936633	0.009408	True	False	1	2
Fv10027v4.0_3c2721c6-dc14-4c8f-831a-91d5c05021da	VDAG_CQ2_11_01_2016_1ac1677f-8366-48a1-a0b4-94290db7770e	OG0000250	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	1.11463	0.108339	False	True	1	2
FORC_genomic_gene-AU210_006348	VDAG_Jr2_v4.0.NCBIorder_gene7631	OG0004457	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.544972	0.078979	True	True	0	2
VDAG_CQ2_11_01_2016_a25ea9b6-7b3d-436f-80b5-790865885026	VDAG_Jr2_v4.0.NCBIorder_gene9285	OG0001100	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00229087	0.013112	True	False	1	2
VDAG_CQ2_11_01_2016_cc606a14-7c91-4a73-a7fa-601dc3c703c2	VDAG_Jr2_v4.0.NCBIorder_gene5836	OG0000071	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00292511	0.043167	True	False	1	2
VDAG_CQ2_11_01_2016_9746e32d-3a48-4767-b556-fec724335c5f	VDAG_Jr2_v4.0.NCBIorder_gene2789	OG0000088	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00176802	0.039202023	True	False	1	2
FORC_genomic_gene-AU210_007875	VDAG_Jr2_v4.0.NCBIorder_gene1653	OG0005037	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.684321	0.174652	True	True	0	2
FORC_genomic_gene-AU210_007688	VDAG_Jr2_v4.0.NCBIorder_gene1256	OG0001501	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.28451	0.24882	True	False	1	2
FORC_genomic_gene-AU210_000754	Fv10027v4.0_54ba1f69-dff7-4c83-a18f-ab689956dba2	OG0000547	Fv10027v4.0_vs_FORC_genomic	0.113039	0.087258	True	False	1	2
FORC_genomic_gene-AU210_001296	VDAG_Jr2_v4.0.NCBIorder_gene9742	OG0001060	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.730524	1.46082	True	False	1	2
FORC_genomic_gene-AU210_006262	VDAG_Jr2_v4.0.NCBIorder_gene731	OG0001397	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.11765	0.201786	False	True	1	2
FORC_genomic_gene-AU210_001556	Fv10027v4.0_84286bb3-8f1d-43ae-ac67-2b9af0f2da7e	OG0000572	Fv10027v4.0_vs_FORC_genomic	0.108114	0.016806	True	False	1	2
FORC_genomic_gene-AU210_010699	VDAG_Jr2_v4.0.NCBIorder_gene594	OG0006137	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.535102	0.199425	True	True	0	2
FORC_genomic_gene-AU210_000976	Fv10027v4.0_abc974fb-6458-4f4b-9f8d-614e63346dff	OG0000134	Fv10027v4.0_vs_FORC_genomic	0.124375	0.045005	True	False	1	2
FORC_genomic_gene-AU210_000585	Fv10027v4.0_3ec786b7-2d69-4476-bfc7-9ab22a75c81b	OG0000995	Fv10027v4.0_vs_FORC_genomic	0.161462	0.001166	False	True	1	2
FORC_genomic_gene-AU210_001483	VDAG_Jr2_v4.0.NCBIorder_gene3546	OG0000354	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.08891	0.08264682	False	True	1	2
FORC_genomic_gene-AU210_007727	Fv10027v4.0_3e71c147-fc88-4fef-9764-e5640f72149c	OG0004949	Fv10027v4.0_vs_FORC_genomic	0.0602333	0.0	True	True	0	2
FORC_genomic_gene-AU210_001314	Fv10027v4.0_ae65f36a-94c6-4989-972d-cdf97bd4b8f7	OG0001064	Fv10027v4.0_vs_FORC_genomic	0.0901996	0.025059	True	False	1	2
FORC_genomic_gene-AU210_008015	Fv10027v4.0_6d70dbdd-323e-4105-8701-9af72aba3130	OG0000771	Fv10027v4.0_vs_FORC_genomic	0.160858	0.00075121527	False	True	1	2
FORC_genomic_gene-AU210_000754	Fv10027v4.0_09d2926f-8197-47ff-b44e-825eaa035faa	OG0000547	Fv10027v4.0_vs_FORC_genomic	0.113039	0.104388	True	False	1	2
FORC_genomic_gene-AU210_006660	VDAG_Jr2_v4.0.NCBIorder_gene10205	OG0004647	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.533642	0.116163	True	True	0	2
Fv10027v4.0_1703d60b-12b7-4fbb-933d-7a34ee37ce4b	VDAG_CQ2_11_01_2016_9989a46f-f4e7-4f96-add5-e2882bc7dcea	OG0000302	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	0.84419	0.862836	True	False	1	2
FORC_genomic_gene-AU210_010514	Fv10027v4.0_f6b68cd8-049e-45be-a0e1-2935b9f85995	OG0001673	Fv10027v4.0_vs_FORC_genomic	0.149804	0.0	False	True	1	2
FORC_genomic_gene-AU210_006183	Fv10027v4.0_c784b2b5-d887-4f04-8fc2-8b96cbe77886	OG0001388	Fv10027v4.0_vs_FORC_genomic	0.226626	0.004918	False	True	1	2
FORC_genomic_gene-AU210_008289	VDAG_Jr2_v4.0.NCBIorder_gene1443	OG0000781	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.396011	1.0159968	True	False	1	2
FORC_genomic_gene-AU210_004227	Fv10027v4.0_e679f0f4-32d4-497e-b774-8831f9be11bd	OG0001265	Fv10027v4.0_vs_FORC_genomic	0.120044	0.179016	True	False	1	2
FORC_genomic_gene-AU210_004325	Fv10027v4.0_29fd9dab-f5f8-4ee9-b949-7324190c064c	OG0003713	Fv10027v4.0_vs_FORC_genomic	0.0559393	0.0	True	True	0	2
FORC_genomic_gene-AU210_013737	Fv10027v4.0_b952de12-f6cf-4dce-945d-fd8e931e19d7	OG0000236	Fv10027v4.0_vs_FORC_genomic	0.220124	0.002066	False	True	1	2
FORC_genomic_gene-AU210_009075	Fv10027v4.0_bd91395d-2edd-439d-a3b5-752a48e8794b	OG0001589	Fv10027v4.0_vs_FORC_genomic	0.109926	0.170003	True	False	1	2
FORC_genomic_gene-AU210_000787	Fv10027v4.0_856b5b01-c6cb-4b45-88ee-1a47b0d591c6	OG0001020	Fv10027v4.0_vs_FORC_genomic	0.114373	0.28047743	True	False	1	2
FORC_genomic_gene-AU210_009128	VDAG_Jr2_v4.0.NCBIorder_gene4301	OG0005478	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.359175	0.060029	True	True	0	2
FORC_genomic_gene-AU210_010796	Fv10027v4.0_93018aeb-3688-4bb9-b564-036c4f0c98a4	OG0001702	Fv10027v4.0_vs_FORC_genomic	0.104212	0.069495	True	False	1	2
FORC_genomic_gene-AU210_011396	Fv10027v4.0_6a8a06af-ea2e-47cf-bb8c-59d6d6688328	OG0006335	Fv10027v4.0_vs_FORC_genomic	0.0301083	0.0	True	True	0	2
VDAG_CQ2_11_01_2016_2c14d679-6796-4933-94e0-c92102a921b5	VDAG_Jr2_v4.0.NCBIorder_gene10497	OG0001751	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00214881	0.0	True	False	1	2
FORC_genomic_gene-AU210_006077	VDAG_Jr2_v4.0.NCBIorder_gene986	OG0001381	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	4.30547	0.139004	False	True	1	2
FORC_genomic_gene-AU210_007732	Fv10027v4.0_b084c9cd-1f03-44ed-b711-9510a8a1201b	OG0000266	Fv10027v4.0_vs_FORC_genomic	0.186622	0.00534	False	True	1	2
FORC_genomic_gene-AU210_009453	Fv10027v4.0_cd247a9c-6137-4835-ade1-6ebbe17c6f9f	OG0000823	Fv10027v4.0_vs_FORC_genomic	0.122282	0.07721149	True	False	1	2
FORC_genomic_gene-AU210_010801	Fv10027v4.0_c76558db-8f6d-4683-9fc5-40372930b654	OG0006184	Fv10027v4.0_vs_FORC_genomic	0.0817411	0.0	True	True	0	2
FORC_genomic_gene-AU210_001368	VDAG_Jr2_v4.0.NCBIorder_gene9692	OG0000567	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.695528	0.243553	True	False	1	2
FORC_genomic_gene-AU210_016528	Fv10027v4.0_15fb6fb2-4495-40b1-aa6f-67918b91e03e	OG0006763	Fv10027v4.0_vs_FORC_genomic	0.0516014	0.033296	True	False	1	2
FORC_genomic_gene-AU210_002518	Fv10027v4.0_2d3f5919-a2b1-4858-ab69-7e86301aeb38	OG0002884	Fv10027v4.0_vs_FORC_genomic	0.123935	0.147717	True	False	1	2
FORC_genomic_gene-AU210_002729	Fv10027v4.0_109275d1-8d79-4ea8-a145-d9c54b459d23	OG0002991	Fv10027v4.0_vs_FORC_genomic	0.148871	0.004065	False	True	1	2
FORC_genomic_gene-AU210_006262	Fv10027v4.0_4dcbbc4f-c7d6-4c8d-b753-eb172a5f50ab	OG0001397	Fv10027v4.0_vs_FORC_genomic	0.122859	0.028181	True	False	1	2
FORC_genomic_gene-AU210_011303	VDAG_Jr2_v4.0.NCBIorder_gene7127	OG0000302	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.648497	0.858931	True	False	1	2
FORC_genomic_gene-AU210_011465	Fv10027v4.0_ea232176-1e6f-49fb-8d2e-52aab5d0d943	OG0000874	Fv10027v4.0_vs_FORC_genomic	0.144097	0.005787	False	True	1	2
FORC_genomic_gene-AU210_000722	Fv10027v4.0_099eaa68-e1f7-4277-9317-717f577d105c	OG0002170	Fv10027v4.0_vs_FORC_genomic	0.115559	0.099751	True	False	1	2
FORC_genomic_gene-AU210_003142	VDAG_CQ2_11_01_2016_fcf21fb6-5421-463f-beda-c8ef1897d9c0	OG0001199	VDAG_CQ2_11_01_2016_vs_FORC_genomic	1.67805	0.197973	False	True	1	2
FORC_genomic_gene-AU210_012459	VDAG_Jr2_v4.0.NCBIorder_gene5190	OG0000076	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.93255	0.117537	False	True	1	2
VDAG_CQ2_11_01_2016_d781c79d-e6c6-4a16-bbd9-3732afd4e740	VDAG_Jr2_v4.0.NCBIorder_gene3128	OG0001283	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00175715	0.00164	True	False	1	2
FORC_genomic_gene-AU210_014959	Fv10027v4.0_0d5c23ed-7a1a-471a-afda-74157bc67fb7	OG0000865	Fv10027v4.0_vs_FORC_genomic	0.531114	0.005329	False	True	1	2
FORC_genomic_gene-AU210_002410	VDAG_Jr2_v4.0.NCBIorder_gene329	OG0002839	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.649134	0.14232315	True	True	0	2
FORC_genomic_gene-AU210_001362	VDAG_Jr2_v4.0.NCBIorder_gene9643	OG0002511	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.743332	0.128592	True	True	0	2
FORC_genomic_gene-AU210_001044	Fv10027v4.0_56235659-f01a-4aad-a1a8-bbf55be71815	OG0002343	Fv10027v4.0_vs_FORC_genomic	0.121866	0.00352	True	True	0	2
FORC_genomic_gene-AU210_015152	Fv10027v4.0_e728d806-bc61-41d2-a89e-6045e4b3db29	OG0000816	Fv10027v4.0_vs_FORC_genomic	0.242965	0.003874	False	True	1	2
FORC_genomic_gene-AU210_004395	Fv10027v4.0_0ce05de3-9861-461c-bef1-39899bd2bb22	OG0000664	Fv10027v4.0_vs_FORC_genomic	0.118976	0.063281	True	False	1	2
FORC_genomic_gene-AU210_002671	VDAG_Jr2_v4.0.NCBIorder_gene466	OG0000044	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.734744	0.761382	True	False	1	2
FORC_genomic_gene-AU210_013306	VDAG_Jr2_v4.0.NCBIorder_gene10614	OG0001796	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.654197	0.47726664	True	False	1	2
FORC_genomic_gene-AU210_011558	VDAG_CQ2_11_01_2016_b9aca7d3-697f-47cc-9122-52f509d15ac3	OG0000698	VDAG_CQ2_11_01_2016_vs_FORC_genomic	0.888089	0.1079832	False	True	1	2
FORC_genomic_gene-AU210_003107	Fv10027v4.0_bab04e37-ea04-475c-a8ca-230a20f427ce	OG0003215	Fv10027v4.0_vs_FORC_genomic	0.141736	0.004731	False	True	1	2
FORC_genomic_gene-AU210_002871	VDAG_Jr2_v4.0.NCBIorder_gene1803	OG0001179	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.30448	0.171035	False	True	1	2
FORC_genomic_gene-AU210_005043	VDAG_Jr2_v4.0.NCBIorder_gene8925	OG0003978	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.17142	0.0	False	True	1	2
FORC_genomic_gene-AU210_012054	Fv10027v4.0_589e6241-8558-4113-a2de-c603f2530c64	OG0001766	Fv10027v4.0_vs_FORC_genomic	0.406414	0.0	False	True	1	2
FORC_genomic_gene-AU210_004317	VDAG_Jr2_v4.0.NCBIorder_gene6467	OG0001272	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.1734	0.092827	False	True	1	2
FORC_genomic_gene-AU210_002472	VDAG_CQ2_11_01_2016_b81b386b-caf2-408d-80f6-932ec5c1815d	OG0000095	VDAG_CQ2_11_01_2016_vs_FORC_genomic	0.637301	0.479667	True	False	1	2
FORC_genomic_gene-AU210_015946	VDAG_Jr2_v4.0.NCBIorder_gene6928	OG0006973	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.377226	0.278897	True	False	1	2
FORC_genomic_gene-AU210_012306	VDAG_Jr2_v4.0.NCBIorder_gene7772	OG0000749	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.602975	0.859347	True	False	1	2
FORC_genomic_gene-AU210_000858	VDAG_Jr2_v4.0.NCBIorder_gene4356	OG0002241	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.392002	0.095018	True	True	0	2
FORC_genomic_gene-AU210_002730	VDAG_Jr2_v4.0.NCBIorder_gene4062	OG0000076	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.789647	0.142894	False	True	1	2
FORC_genomic_gene-AU210_006906	Fv10027v4.0_8e801cb3-9eb2-4cea-bf90-3d95302563c9	OG0001464	Fv10027v4.0_vs_FORC_genomic	0.12234	0.269316	True	False	1	2
FORC_genomic_gene-AU210_012840	Fv10027v4.0_d86bdbbd-4bb8-43c9-8de4-afdcfc2cde85	OG0001785	Fv10027v4.0_vs_FORC_genomic	0.292417	0.005347	False	True	1	2
FORC_genomic_gene-AU210_016526	Fv10027v4.0_c987670c-5f85-45f0-8767-1673e7dd8590	OG0000741	Fv10027v4.0_vs_FORC_genomic	0.0969764	0.069375	True	False	1	2
FORC_genomic_gene-AU210_003233	VDAG_CQ2_11_01_2016_057fe04f-d01d-44ad-a463-c1c3b5814883	OG0003281	VDAG_CQ2_11_01_2016_vs_FORC_genomic	0.764962	0.079479	True	True	0	2
FORC_genomic_gene-AU210_002783	Fv10027v4.0_576ea244-e035-486e-9ad8-143f46cc2b4b	OG0003025	Fv10027v4.0_vs_FORC_genomic	0.10723	0.000677	True	True	0	2
FORC_genomic_gene-AU210_007878	VDAG_CQ2_11_01_2016_3ca71ad7-e242-4808-b4ed-7a8ecaee0094	OG0005039	VDAG_CQ2_11_01_2016_vs_FORC_genomic	0.609942	0.184451	True	True	0	2
Fv10027v4.0_8447f6e5-bff9-4a0d-bff6-de2219ffac6d	VDAG_Jr2_v4.0.NCBIorder_gene8718	OG0000652	VDAG_Jr2_v4.0.NCBIorder_vs_Fv10027v4.0	0.993001	0.18205357	False	True	1	2
FORC_genomic_gene-AU210_004887	Fv10027v4.0_b64e1c82-ac01-4a11-8649-7c7f87afe2ff	OG0001308	Fv10027v4.0_vs_FORC_genomic	0.187624	0.005115	False	True	1	2
FORC_genomic_gene-AU210_006572	Fv10027v4.0_c6368505-f16f-4930-adb3-c5578773687e	OG0001431	Fv10027v4.0_vs_FORC_genomic	0.196109	0.0	False	True	1	2
FORC_genomic_gene-AU210_006535	Fv10027v4.0_f15697e0-2633-4f1c-8300-19e072f18073	OG0000283	Fv10027v4.0_vs_FORC_genomic	0.182085	0.005918	False	True	1	2
FORC_genomic_gene-AU210_011715	Fv10027v4.0_15913662-5744-4c14-b06c-92baacaadb25	OG0000320	Fv10027v4.0_vs_FORC_genomic	0.199362	0.005538	False	True	1	2
FORC_genomic_gene-AU210_004317	Fv10027v4.0_521d7ad0-3625-4510-ad67-88f7918b44ee	OG0001272	Fv10027v4.0_vs_FORC_genomic	0.165337	0.0	False	True	1	2
FORC_genomic_gene-AU210_005062	Fv10027v4.0_ba71aab6-4054-46a1-abaa-0289ab4ad954	OG0003989	Fv10027v4.0_vs_FORC_genomic	0.00710008	0.0061191097	True	True	0	2
FORC_genomic_gene-AU210_005150	VDAG_CQ2_11_01_2016_d74df43c-da0f-4201-a74d-79bf4ac97d9d	OG0004022	VDAG_CQ2_11_01_2016_vs_FORC_genomic	0.789438	0.207653	True	True	0	2
Fv10027v4.0_2f665b2d-3e6c-4c6d-acd8-da7b68c591b7	VDAG_Jr2_v4.0.NCBIorder_gene5946	OG0003546	VDAG_Jr2_v4.0.NCBIorder_vs_Fv10027v4.0	0.573863	0.05355819	True	True	0	2
FORC_genomic_gene-AU210_011789	Fv10027v4.0_01f15000-1ac6-4acf-95c2-5fcf52b9c0b0	OG0001755	Fv10027v4.0_vs_FORC_genomic	0.117596	0.01129	True	False	1	2
FORC_genomic_gene-AU210_008005	Fv10027v4.0_238cc0db-0597-4388-ac87-9f35038da879	OG0005106	Fv10027v4.0_vs_FORC_genomic	0.172003	0.004193	False	True	1	2
FORC_genomic_gene-AU210_008548	VDAG_Jr2_v4.0.NCBIorder_gene9405	OG0005359	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.39734	0.185269	True	True	0	2
FORC_genomic_gene-AU210_006384	VDAG_Jr2_v4.0.NCBIorder_gene7842	OG0004482	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.457956	0.070737	True	True	0	2
FORC_genomic_gene-AU210_008015	Fv10027v4.0_864a88a9-1e62-4648-a4cf-9c9528f22cc1	OG0000771	Fv10027v4.0_vs_FORC_genomic	0.160858	0.00084921526	False	True	1	2
FORC_genomic_gene-AU210_005910	VDAG_Jr2_v4.0.NCBIorder_gene791	OG0004199	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.603781	0.338401	True	False	1	2
FORC_genomic_gene-AU210_006356	VDAG_Jr2_v4.0.NCBIorder_gene7808	OG0004463	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.415979	0.067141	True	True	0	2
FORC_genomic_gene-AU210_012670	VDAG_Jr2_v4.0.NCBIorder_gene6687	OG0000495	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.93596	0.186577	False	True	1	2
FORC_genomic_gene-AU210_016701	VDAG_Jr2_v4.0.NCBIorder_gene5190	OG0000076	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.87847	0.113749	False	True	1	2
FORC_genomic_gene-AU210_006038	Fv10027v4.0_88c236f0-db2d-4db7-9876-c8d99ee40b2a	OG0000416	Fv10027v4.0_vs_FORC_genomic	0.193945	0.003848902	False	True	1	2
FORC_genomic_gene-AU210_006054	VDAG_Jr2_v4.0.NCBIorder_gene1143	OG0004289	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.759718	0.1122702	True	True	0	2
FORC_genomic_gene-AU210_006062	Fv10027v4.0_199a8532-a6ef-47ed-ba0d-b34664073401	OG0001379	Fv10027v4.0_vs_FORC_genomic	0.120053	0.029405	True	False	1	2
FORC_genomic_gene-AU210_000426	VDAG_Jr2_v4.0.NCBIorder_gene335	OG0002009	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.72899	0.204447	True	True	0	2
Fv10027v4.0_5b992613-0d10-49fb-b730-c130f024417a	VDAG_Jr2_v4.0.NCBIorder_gene7473	OG0000079	VDAG_Jr2_v4.0.NCBIorder_vs_Fv10027v4.0	1.84919	0.09151023	False	True	1	2
FORC_genomic_gene-AU210_006352	Fv10027v4.0_f16a2d4c-c9f2-40e0-b87e-5e3581da5008	OG0001404	Fv10027v4.0_vs_FORC_genomic	0.134471	0.0	False	True	1	2
Fv10027v4.0_505ea509-7abc-491f-9783-8f9d557aab04	VDAG_CQ2_11_01_2016_fcf21fb6-5421-463f-beda-c8ef1897d9c0	OG0001199	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	1.72931	0.19482	False	True	1	2
FORC_genomic_gene-AU210_001307	Fv10027v4.0_a12557a1-6d9e-48a6-94b3-258b74858684	OG0002485	Fv10027v4.0_vs_FORC_genomic	0.121755	0.0	True	True	0	2
FORC_genomic_gene-AU210_000422	Fv10027v4.0_8f272675-deb6-41a2-8b59-458e5245ce75	OG0002006	Fv10027v4.0_vs_FORC_genomic	0.11681	0.004367	True	True	0	2
FORC_genomic_gene-AU210_004400	Fv10027v4.0_f29d011e-c921-4f40-834a-f4ed5005b693	OG0000035	Fv10027v4.0_vs_FORC_genomic	0.154611	0.002933	False	True	1	2
FORC_genomic_gene-AU210_004015	VDAG_Jr2_v4.0.NCBIorder_gene8718	OG0000652	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.844453	0.18044156	False	True	1	2
FORC_genomic_gene-AU210_014428	Fv10027v4.0_bd97d86d-883f-4f6f-9661-60acaeac88bf	OG0000923	Fv10027v4.0_vs_FORC_genomic	0.295233	0.004409	False	True	1	2
FORC_genomic_gene-AU210_001341	VDAG_Jr2_v4.0.NCBIorder_gene9755	OG0002502	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.310712	0.2019956	True	True	0	2
FORC_genomic_gene-AU210_009103	Fv10027v4.0_32244a5d-06a0-475c-869e-1d62ccb51dfc	OG0005466	Fv10027v4.0_vs_FORC_genomic	0.101	0.331843	True	False	1	2
Fv10027v4.0_f0f60a3b-6729-4495-90f9-433343beb5f7	VDAG_Jr2_v4.0.NCBIorder_gene1128	OG0001261	VDAG_Jr2_v4.0.NCBIorder_vs_Fv10027v4.0	1.18457	0.185746	False	True	1	2
FORC_genomic_gene-AU210_000754	Fv10027v4.0_1ee20714-dee2-4585-a245-a69d1c0a7e9d	OG0000547	Fv10027v4.0_vs_FORC_genomic	0.113039	0.104388	True	False	1	2
FORC_genomic_gene-AU210_008110	Fv10027v4.0_a5b028a8-2aad-4dfe-90bb-677318512dc1	OG0005175	Fv10027v4.0_vs_FORC_genomic	0.0366507	0.002799	True	True	0	2
