Orthogroup	Species	Mycoplasma_hyopneumoniae	Orthologs
OG0000378	Mycoplasma_agalactiae	gi|71851593|gb|AAZ44201.1|	gi|290752711|emb|CBH40685.1|
OG0000379	Mycoplasma_agalactiae	gi|71852124|gb|AAZ44732.1|	gi|290752712|emb|CBH40686.1|
OG0000379	Mycoplasma_gallisepticum	gi|71852124|gb|AAZ44732.1|	gi|31541187|gb|AAP56489.1|
OG0000380	Mycoplasma_agalactiae	gi|144227648|gb|AAZ44551.2|	gi|290752745|emb|CBH40720.1|
OG0000380	Mycoplasma_gallisepticum	gi|144227648|gb|AAZ44551.2|	gi|284811894|gb|AAP56455.2|
OG0000381	Mycoplasma_gallisepticum	gi|71851942|gb|AAZ44550.1|	gi|284811895|gb|AAP56456.2|
OG0000381	Mycoplasma_agalactiae	gi|71851942|gb|AAZ44550.1|	gi|290752746|emb|CBH40721.1|
OG0000385	Mycoplasma_agalactiae	gi|71852057|gb|AAZ44665.1|	gi|290752885|emb|CBH40860.1|
OG0000385	Mycoplasma_gallisepticum	gi|71852057|gb|AAZ44665.1|	gi|284811839|gb|AAP56363.2|
OG0000387	Mycoplasma_agalactiae	gi|71851851|gb|AAZ44459.1|, gi|71852035|gb|AAZ44643.1|	gi|290752961|emb|CBH40936.1|
OG0000388	Mycoplasma_gallisepticum	gi|144227461|gb|AAZ44181.2|	gi|31541126|gb|AAP56428.1|
OG0000388	Mycoplasma_agalactiae	gi|144227461|gb|AAZ44181.2|	gi|290752981|emb|CBH40957.1|
OG0000389	Mycoplasma_agalactiae	gi|71851948|gb|AAZ44556.1|	gi|290752983|emb|CBH40959.1|
OG0000389	Mycoplasma_genitalium	gi|71851948|gb|AAZ44556.1|	gi|3844972|gb|AAC71610.1|
OG0000390	Mycoplasma_agalactiae	gi|144227605|gb|AAZ44466.2|	gi|290752990|emb|CBH40966.1|
OG0000390	Mycoplasma_gallisepticum	gi|144227605|gb|AAZ44466.2|	gi|284812050|gb|AAP56706.2|
OG0000391	Mycoplasma_gallisepticum	gi|144227663|gb|AAZ44581.2|	gi|284811998|gb|AAP56612.2|
OG0000391	Mycoplasma_agalactiae	gi|144227663|gb|AAZ44581.2|	gi|290752992|emb|CBH40968.1|
OG0000392	Mycoplasma_gallisepticum	gi|71851974|gb|AAZ44582.1|	gi|284811997|gb|AAP56611.2|
OG0000392	Mycoplasma_agalactiae	gi|71851974|gb|AAZ44582.1|	gi|290752993|emb|CBH40969.1|
OG0000393	Mycoplasma_agalactiae	gi|144227664|gb|AAZ44583.2|	gi|290752994|emb|CBH40970.1|
OG0000393	Mycoplasma_gallisepticum	gi|144227664|gb|AAZ44583.2|	gi|284811996|gb|AAP56610.2|
OG0000394	Mycoplasma_agalactiae	gi|71851733|gb|AAZ44341.1|	gi|290753008|emb|CBH40984.1|
OG0000394	Mycoplasma_gallisepticum	gi|71851733|gb|AAZ44341.1|	gi|284812220|gb|AAP56949.2|
OG0000397	Mycoplasma_genitalium	gi|144227708|gb|AAZ44672.2|	gi|3844649|gb|AAC71255.1|
OG0000397	Mycoplasma_gallisepticum	gi|144227708|gb|AAZ44672.2|	gi|284811842|gb|AAP56366.2|
OG0000398	Mycoplasma_gallisepticum	gi|144227518|gb|AAZ44306.2|	gi|31541091|gb|AAP56393.1|
OG0000398	Mycoplasma_genitalium	gi|144227518|gb|AAZ44306.2|	gi|3844834|gb|AAC71452.1|
OG0000399	Mycoplasma_genitalium	gi|71851699|gb|AAZ44307.1|	gi|3844833|gb|AAC71451.1|
OG0000399	Mycoplasma_gallisepticum	gi|71851699|gb|AAZ44307.1|	gi|284811861|gb|AAP56394.2|
OG0000400	Mycoplasma_gallisepticum	gi|144227519|gb|AAZ44308.2|	gi|31541093|gb|AAP56395.1|
OG0000400	Mycoplasma_genitalium	gi|144227519|gb|AAZ44308.2|	gi|3844832|gb|AAC71450.1|
OG0000402	Mycoplasma_gallisepticum	gi|144227705|gb|AAZ44659.2|	gi|284811914|gb|AAP56484.2|
OG0000402	Mycoplasma_genitalium	gi|144227705|gb|AAZ44659.2|	gi|1045745|gb|AAC71287.1|
OG0000407	Mycoplasma_gallisepticum	gi|71852004|gb|AAZ44612.1|	gi|284812006|gb|AAP56624.2|
OG0000407	Mycoplasma_genitalium	gi|71852004|gb|AAZ44612.1|	gi|3844945|gb|AAC71586.1|
OG0000409	Mycoplasma_gallisepticum	gi|144227624|gb|AAZ44515.2|	gi|284812112|gb|AAP56785.2|, gi|284812111|gb|AAP56784.2|
OG0000410	Mycoplasma_genitalium	gi|144227434|gb|ABO93469.1|	gi|84626138|gb|ABC59632.1|
OG0000410	Mycoplasma_gallisepticum	gi|144227434|gb|ABO93469.1|	gi|284812131|gb|AAP56809.2|
OG0000411	Mycoplasma_gallisepticum	gi|71851591|gb|AAZ44199.1|	gi|284812146|gb|AAP56830.2|
OG0000411	Mycoplasma_genitalium	gi|71851591|gb|AAZ44199.1|	gi|3844815|gb|AAC71434.1|
OG0000414	Mycoplasma_gallisepticum	gi|144227595|gb|AAZ44448.2|	gi|284812202|gb|AAP56917.2|
OG0000414	Mycoplasma_genitalium	gi|144227595|gb|AAZ44448.2|	gi|3844893|gb|AAC71538.1|
OG0000415	Mycoplasma_gallisepticum	gi|71851650|gb|AAZ44258.1|	gi|31541681|gb|AAP56981.1|
OG0000415	Mycoplasma_genitalium	gi|71851650|gb|AAZ44258.1|	gi|3844770|gb|AAC71393.1|
OG0000416	Mycoplasma_gallisepticum	gi|144227726|gb|AAZ44697.2|	gi|284812252|gb|AAP57008.2|, gi|284812253|gb|AAP57009.2|
OG0000417	Mycoplasma_genitalium	gi|71851967|gb|AAZ44575.1|	gi|1045736|gb|AAC71279.1|
OG0000417	Mycoplasma_gallisepticum	gi|71851967|gb|AAZ44575.1|	gi|284812258|gb|AAP57018.2|
OG0000418	Mycoplasma_genitalium	gi|71851778|gb|AAZ44386.1|	gi|3844872|gb|AAC71514.1|, gi|3844974|gb|AAC71612.1|
OG0000429	Mycoplasma_agalactiae	gi|71851488|gb|AAZ44096.1|	gi|290752268|emb|CBH40239.1|
OG0000430	Mycoplasma_agalactiae	gi|71851783|gb|AAZ44391.1|	gi|290752271|emb|CBH40242.1|
OG0000431	Mycoplasma_agalactiae	gi|71851784|gb|AAZ44392.1|	gi|290752273|emb|CBH40244.1|
OG0000432	Mycoplasma_agalactiae	gi|144227564|gb|AAZ44393.2|	gi|290752274|emb|CBH40245.1|
OG0000433	Mycoplasma_agalactiae	gi|71851786|gb|AAZ44394.1|	gi|290752275|emb|CBH40246.1|
OG0000437	Mycoplasma_agalactiae	gi|144227738|gb|AAZ44721.2|	gi|290752308|emb|CBH40279.1|
OG0000439	Mycoplasma_agalactiae	gi|71851728|gb|AAZ44336.1|	gi|290752327|emb|CBH40298.1|
OG0000443	Mycoplasma_agalactiae	gi|144227495|gb|AAZ44253.2|	gi|290752341|emb|CBH40312.1|
OG0000444	Mycoplasma_agalactiae	gi|71851499|gb|AAZ44107.1|	gi|290752343|emb|CBH40314.1|
OG0000446	Mycoplasma_agalactiae	gi|71851980|gb|AAZ44588.1|	gi|290752369|emb|CBH40340.1|
OG0000447	Mycoplasma_agalactiae	gi|144227686|gb|AAZ44627.2|	gi|290752394|emb|CBH40365.1|
OG0000450	Mycoplasma_agalactiae	gi|144227419|gb|AAZ44098.2|	gi|290752434|emb|CBH40405.1|
OG0000451	Mycoplasma_agalactiae	gi|71851633|gb|AAZ44241.1|	gi|290752437|emb|CBH40408.1|
OG0000453	Mycoplasma_agalactiae	gi|71851720|gb|AAZ44328.1|	gi|290752452|emb|CBH40424.1|
OG0000454	Mycoplasma_agalactiae	gi|144227592|gb|AAZ44435.2|	gi|290752454|emb|CBH40426.1|
OG0000456	Mycoplasma_agalactiae	gi|144227615|gb|AAZ44494.2|	gi|290752464|emb|CBH40436.1|
OG0000459	Mycoplasma_agalactiae	gi|144227431|gb|AAZ44121.2|	gi|290752481|emb|CBH40453.1|
OG0000460	Mycoplasma_agalactiae	gi|71851716|gb|AAZ44324.1|	gi|290752485|emb|CBH40457.1|
OG0000461	Mycoplasma_agalactiae	gi|144227546|gb|AAZ44360.2|	gi|290752487|emb|CBH40459.1|
OG0000462	Mycoplasma_agalactiae	gi|144227547|gb|AAZ44361.2|	gi|290752488|emb|CBH40460.1|
OG0000463	Mycoplasma_agalactiae	gi|71852121|gb|AAZ44729.1|	gi|290752496|emb|CBH40468.1|
OG0000466	Mycoplasma_agalactiae	gi|71852099|gb|AAZ44707.1|	gi|290752513|emb|CBH40485.1|
OG0000468	Mycoplasma_agalactiae	gi|144227568|gb|AAZ44402.2|	gi|290752530|emb|CBH40502.1|
OG0000469	Mycoplasma_agalactiae	gi|71851640|gb|AAZ44248.1|	gi|290752536|emb|CBH40508.1|
OG0000473	Mycoplasma_agalactiae	gi|144227658|gb|AAZ44570.2|	gi|290752587|emb|CBH40559.1|
OG0000474	Mycoplasma_agalactiae	gi|71852092|gb|AAZ44700.1|	gi|290752602|emb|CBH40574.1|
OG0000475	Mycoplasma_agalactiae	gi|144227623|gb|AAZ44513.2|	gi|290752618|emb|CBH40591.1|
OG0000476	Mycoplasma_agalactiae	gi|71852091|gb|AAZ44699.1|	gi|290752635|emb|CBH40608.1|
OG0000477	Mycoplasma_agalactiae	gi|71851769|gb|AAZ44377.1|	gi|290752653|emb|CBH40626.1|
OG0000478	Mycoplasma_agalactiae	gi|71851679|gb|AAZ44287.1|	gi|290752655|emb|CBH40628.1|
OG0000479	Mycoplasma_agalactiae	gi|144227702|gb|AAZ44655.2|	gi|290752683|emb|CBH40656.1|
OG0000481	Mycoplasma_agalactiae	gi|71851724|gb|AAZ44332.1|	gi|290752695|emb|CBH40669.1|
OG0000482	Mycoplasma_agalactiae	gi|144227596|gb|AAZ44449.2|	gi|290752714|emb|CBH40688.1|
OG0000484	Mycoplasma_agalactiae	gi|71851888|gb|AAZ44496.1|	gi|290752748|emb|CBH40723.1|
OG0000485	Mycoplasma_agalactiae	gi|144227492|gb|AAZ44249.2|	gi|290752749|emb|CBH40724.1|
OG0000486	Mycoplasma_agalactiae	gi|71851742|gb|AAZ44350.1|	gi|290752755|emb|CBH40730.1|
OG0000487	Mycoplasma_agalactiae	gi|144227437|gb|AAZ44130.2|	gi|290752762|emb|CBH40737.1|
OG0000490	Mycoplasma_agalactiae	gi|71851609|gb|AAZ44217.1|	gi|290752847|emb|CBH40822.1|
OG0000494	Mycoplasma_agalactiae	gi|71851885|gb|AAZ44493.1|	gi|290752879|emb|CBH40854.1|
OG0000495	Mycoplasma_agalactiae	gi|144227733|gb|AAZ44714.2|	gi|290752886|emb|CBH40861.1|
OG0000496	Mycoplasma_agalactiae	gi|71851689|gb|AAZ44297.1|	gi|290752891|emb|CBH40866.1|
OG0000497	Mycoplasma_agalactiae	gi|144227736|gb|AAZ44718.2|	gi|290752953|emb|CBH40928.1|
OG0000498	Mycoplasma_agalactiae	gi|144227548|gb|AAZ44362.2|	gi|290752955|emb|CBH40930.1|
OG0000499	Mycoplasma_agalactiae	gi|71851912|gb|AAZ44520.1|	gi|290752957|emb|CBH40932.1|
OG0000500	Mycoplasma_agalactiae	gi|144227628|gb|AAZ44521.2|	gi|290752958|emb|CBH40933.1|
OG0000501	Mycoplasma_agalactiae	gi|71851914|gb|AAZ44522.1|	gi|290752959|emb|CBH40934.1|
OG0000502	Mycoplasma_agalactiae	gi|71851850|gb|AAZ44458.1|	gi|290752960|emb|CBH40935.1|
OG0000503	Mycoplasma_agalactiae	gi|71851852|gb|AAZ44460.1|	gi|290752962|emb|CBH40937.1|
OG0000504	Mycoplasma_agalactiae	gi|71851853|gb|AAZ44461.1|	gi|290752963|emb|CBH40938.1|
OG0000505	Mycoplasma_agalactiae	gi|144227591|gb|AAZ44433.2|	gi|290752988|emb|CBH40964.1|
OG0000506	Mycoplasma_agalactiae	gi|144227588|gb|AAZ44430.2|	gi|290752996|emb|CBH40972.1|
OG0000507	Mycoplasma_agalactiae	gi|71851625|gb|AAZ44233.1|	gi|290752998|emb|CBH40974.1|
OG0000508	Mycoplasma_agalactiae	gi|144227487|gb|AAZ44232.2|	gi|290752999|emb|CBH40975.1|
OG0000509	Mycoplasma_agalactiae	gi|144227428|gb|AAZ44117.2|	gi|290753055|emb|CBH41031.1|
OG0000524	Mycoplasma_gallisepticum	gi|71851719|gb|AAZ44327.1|	gi|31541179|gb|AAP56481.1|
OG0000525	Mycoplasma_gallisepticum	gi|71851702|gb|AAZ44310.1|	gi|284811915|gb|AAP56485.2|
OG0000533	Mycoplasma_gallisepticum	gi|144227642|gb|AAZ44540.2|	gi|284811951|gb|AAP56544.2|
OG0000539	Mycoplasma_gallisepticum	gi|144227563|gb|AAZ44390.2|	gi|284811990|gb|AAP56599.2|
OG0000540	Mycoplasma_gallisepticum	gi|144227427|gb|AAZ44116.2|	gi|284811995|gb|AAP56607.2|
OG0000546	Mycoplasma_gallisepticum	gi|71851833|gb|AAZ44441.1|	gi|31541362|gb|AAP56663.1|
OG0000551	Mycoplasma_gallisepticum	gi|71852032|gb|AAZ44640.1|	gi|284812056|gb|AAP56713.2|
OG0000579	Mycoplasma_gallisepticum	gi|144227662|gb|AAZ44577.2|	gi|31541720|gb|AAP57020.1|
OG0000587	Mycoplasma_genitalium	gi|71851627|gb|AAZ44235.1|	gi|3844705|gb|AAC71333.1|
OG0000588	Mycoplasma_genitalium	gi|71851777|gb|AAZ44385.1|	gi|3844873|gb|AAC71515.1|
